"lon","lat","codigo","tipo","area","anno"
-72.7801422271108,-3.03165510522245,"ACR_AA","acr",0.269809274798,"2014"
-72.7719545770414,-3.03385305125038,"ACR_AA","acr",0.179870895272,"2016"
-72.785708996123,-3.02850782971168,"ACR_AA","acr",121.325085418,"2016"
-72.780716684,-3.03658323399995,"ACR_AA","acr",0.359745885939,"2016"
-71.9961310596386,-3.03463279102804,"ACR_AA","acr",0.269470964175,"2016"
-72.7754555237495,-3.03684357016749,"ACR_AA","acr",0.179871907256,"2016"
-72.493300103,-3.03622282299996,"ACR_AA","acr",0.179798407421,"2020"
-71.904648089,-3.03468959199995,"ACR_AA","acr",0.179616706745,"2016"
-72.7698352021229,-3.0348017892719,"ACR_AA","acr",12.5009808526,"2016"
-72.7797046152002,-3.03767697034534,"ACR_AA","acr",6.65528923547,"2016"
-72.1828885911666,-3.0369453953333,"ACR_AA","acr",0.0898535703243,"2017"
-72.7783768133696,-3.03862673268166,"ACR_AA","acr",1.70878817873,"2016"
-72.7718091265,-3.03900567049995,"ACR_AA","acr",0.359741127634,"2016"
-72.7794968754171,-3.03942839724961,"ACR_AA","acr",0.0899364093806,"2016"
-72.7763949361061,-3.03918951839312,"ACR_AA","acr",1.25910269292,"2016"
-72.7757194665,-3.03969178999995,"ACR_AA","acr",0.0899358898555,"2016"
-71.9802598701658,-3.03802145175054,"ACR_AA","acr",0.179642349386,"2016"
-72.902517523,-3.04076054399993,"ACR_AA","acr",0.0899510565396,"2011"
-71.9594764015,-3.04663577049996,"ACR_AA","acr",0.179635334567,"2016"
-71.7730629635,-3.04690344749995,"ACR_AA","acr",0.0897858410991,"2014"
-71.9687745667495,-3.04774624558373,"ACR_AA","acr",0.0898194008599,"2016"
-72.8418389916942,-3.05076582770843,"ACR_AA","acr",0.539662868631,"2009"
-71.9469340122504,-3.04876830841617,"ACR_AA","acr",0.0898156740406,"2016"
-72.8420623735,-3.05148952899995,"ACR_AA","acr",0.0899438913435,"2009"
-72.8415227938325,-3.05148844083406,"ACR_AA","acr",0.0899435596157,"2002"
-71.9698925061611,-3.04883353635498,"ACR_AA","acr",1.70656777625,"2016"
-71.9729029031387,-3.04974549508336,"ACR_AA","acr",0.269459707215,"2016"
-71.9684992697494,-3.04977820266748,"ACR_AA","acr",0.179638142446,"2016"
-71.9876400435,-3.05023880349995,"ACR_AA","acr",0.0898220151819,"2017"
-71.9582533030829,-3.05015567425042,"ACR_AA","acr",0.0898175510547,"2016"
-71.9213184372908,-3.05018555891811,"ACR_AA","acr",0.179622672313,"2016"
-71.9579825600414,-3.05056144775054,"ACR_AA","acr",0.17963453652,"2016"
-71.9577118168333,-3.05096722116665,"ACR_AA","acr",0.0898173189939,"2016"
-71.9573058919999,-3.05150812399995,"ACR_AA","acr",0.179634220476,"2016"
-71.9200212403728,-3.05129300458704,"ACR_AA","acr",0.449054659016,"2016"
-72.6785712015,-3.05467281599994,"ACR_AA","acr",0.0899237409372,"2013"
-72.1736759497504,-3.05399932741618,"ACR_AA","acr",0.0898523655364,"2017"
-71.964894818027,-3.05324621208352,"ACR_AA","acr",0.269455883915,"2016"
-72.686254165,-3.05713018499995,"ACR_AA","acr",0.179849405942,"2016"
-71.9652484483324,-3.0553251178342,"ACR_AA","acr",0.0898186246859,"2016"
-72.6382569986495,-3.06033353985041,"ACR_AA","acr",0.449592383641,"2014"
-71.9705410046382,-3.05877321119497,"ACR_AA","acr",0.269458190349,"2016"
-72.6792590486298,-3.06096589021028,"ACR_AA","acr",0.449618982538,"2016"
-72.6381826084444,-3.06145425583313,"ACR_AA","acr",0.269755655865,"2014"
-71.9897670475,-3.06095074199996,"ACR_AA","acr",0.179645290385,"2016"
-72.6383599682492,-3.06258456933506,"ACR_AA","acr",0.359673841146,"2014"
-72.6316459473455,-3.06353307677813,"ACR_AA","acr",6.83373927986,"2014"
-72.6360761795562,-3.06330193784297,"ACR_AA","acr",16.9945433385,"2014"
-72.6292819109131,-3.06557450983554,"ACR_AA","acr",3.14710562812,"2014"
-72.6337444185507,-3.06587369212853,"ACR_AA","acr",2.15802968601,"2014"
-72.6316211211799,-3.06710936816566,"ACR_AA","acr",4.85555350778,"2014"
-72.628454282332,-3.06761193273865,"ACR_AA","acr",2.24793076407,"2014"
-72.4453506215,-3.06796912349996,"ACR_AA","acr",0.179784666781,"2014"
-71.7800065877495,-3.06860296258372,"ACR_AA","acr",0.0897869083672,"2002"
-71.7818926827504,-3.06887965441618,"ACR_AA","acr",0.0897872188266,"2002"
-71.7808144499999,-3.06887639099995,"ACR_AA","acr",0.0897867217085,"2002"
-71.787013901,-3.06903063149996,"ACR_AA","acr",0.179576069891,"2002"
-71.7836440035,-3.06915593599994,"ACR_AA","acr",0.17957472355,"2002"
-71.780004964,-3.06914492299995,"ACR_AA","acr",0.0897866997492,"2002"
-71.7840475310828,-3.06942814025044,"ACR_AA","acr",0.0897875051791,"2002"
-71.7822953977493,-3.06942283954183,"ACR_AA","acr",0.179574515349,"2002"
-71.7802737100828,-3.06941671925045,"ACR_AA","acr",0.0897868436678,"2009"
-71.7890335775,-3.06971419449997,"ACR_AA","acr",0.179576951364,"2009"
-71.7832380425829,-3.06969667525046,"ACR_AA","acr",0.0897874842267,"2002"
-71.7826989245,-3.06969504399994,"ACR_AA","acr",0.0897873181843,"2002"
-71.7806772356657,-3.06968892425057,"ACR_AA","acr",0.179573810274,"2002"
-71.7875511576985,-3.06965551944648,"ACR_AA","acr",0.448940584024,"2002"
-71.782967672,-3.06996684049994,"ACR_AA","acr",0.0897872959374,"2002"
-71.7880884952513,-3.07025330924911,"ACR_AA","acr",0.269364633429,"2002"
-71.7812151345,-3.07009702749994,"ACR_AA","acr",0.359147817367,"2002"
-71.7845834049171,-3.07051369674944,"ACR_AA","acr",0.0897874163876,"2002"
-71.7848509364999,-3.07119196599995,"ACR_AA","acr",0.179575387955,"2002"
-71.7828296462494,-3.07105035662561,"ACR_AA","acr",0.538723748422,"2002"
-71.7818861894999,-3.07104749999995,"ACR_AA","acr",0.269361293767,"2002"
-72.5471590695,-3.07417423099998,"ACR_AA","acr",0.089906248787,"2014"
